call_id,customer_id,phone_number,tower_id,call_type,call_duration_seconds,data_usage_mb,signal_strength_dbm,call_timestamp,call_success,revenue_naira,network_type,roaming
23adddaf-0ff2-4877-99be-0e5afcd7f32c,CU000307,7043202043,TW0081,sms,4585,4462.15,-113,12/05/2024 05:34,TRUE,727.27,3G,0
f9da3524-7803-48d3-997d-7686b3e9ec76,CU000805,9095479677,TW0102,SMS,669,4995.36,-103,21/03/2024 14:30,TRUE,310.94,3G,1
a082047a-8441-47de-9258-d1c9bfa52bd9,CU001447,8099575199,,data,3494,4549.78,-51,28/06/2024 01:01,0,698.96,4G,TRUE
a082047a-8441-47de-9258-d1c9bfa52bd9,CU001447,8099575199,,data,3494,4549.78,-51,28/06/2024 01:01,0,698.96,4G,TRUE
5e684152-3e5d-4b31-9147-4967f378ed1b,CU000297,9096779292,TW0127,sms,3784,687.85,-65,29/03/2024 13:48,0,580.93,4G,0
21ee969e-fe5a-4882-bbc7-e877e08b354f,CU000347,8175808537,TW0027,sms,,4539.18,-35,09/06/2024 01:17,0,352.28,5G,0
cb7c9af1-a129-46d8-aa81-0010341251cd,CU000145,80178699,TW0095,Voice,5943,2892.99,-110,15/06/2024 20:00,N,374.96,3g,1
12bea922-6c16-4820-bb1f-207de3fe2404,CU001349,9025731610,TW0077,Voice,5013,1997.49,-62,06/04/2024 18:22,Yes,552.44,3g,Yes
b9aed1ea-efb7-4567-97d8-d740cd525bbb,CU000690,9039230633,TW0095,data,6693,944.64,-79,05/06/2024 03:01,Y,497.88,4G,TRUE
ec2085a5-4fa6-4c6a-a6d5-8e50b9610a4f,CU000729,7024524857,TW0110,SMS,80,1675.87,-112,05/05/2024 16:50,N,868.38,2G,0
2427eedd-c8a1-4b0c-9d57-cfee6feb15b6,CU001117,7053603872,TW0045,Data,4226,315.64,-53,08/06/2024 10:56,FALSE,70.61,3G,No
8e9bec91-c327-4b8a-93bc-86a063665cb7,CU001020,7028214175,TW0109,SMS,1781,,-94,02/03/2024 10:50,Yes,673.33,2G,TRUE
696e23db-b2a4-40d0-8388-1dd5f09f5267,CU000039,9053560920,TW0025,data,3420,4759.18,-34,10/01/2024 04:33,Y,62.68,3g,1
bc38c76d-4a2e-4392-996b-f92d16734a70,CU000132,7027460213,TW0050,data,4969,4309.39,-94,19/06/2024 09:08,TRUE,411.36,2G,TRUE
12b9e722-a382-473b-bf3c-3c2f1903ce7d,INVALID_CU901571,8136629014,TW0102,SMS,905,1172.06,-62,26/05/2024 11:27,N,130.48,2G,No
1619af95-dcfb-40b2-81e7-5aa7ee2cc96f,CU001229,9038908455,TW0134,Voice,4581,2771.58,-62,05/05/2024 04:50,FALSE,533.03,4g,FALSE
3b592e0b-b202-4770-b47d-30cc3bac133b,CU001038,9023889293,TW0042,data,318,584.55,-77,08/05/2024 03:34,TRUE,498.63,4g,0
2a93de84-13c4-495f-b63e-aa3f8d377868,CU001298,7055700372,TW0011,SMS,2849,4024.29,,19/02/2024 08:52,0,767.21,4g,FALSE
05f441e6-d856-43b8-8d4c-940f9f2b6320,,8182846755,TW0081,data,2572,,150,29/04/2024 11:43,No,718.99,3G,0
43ab6f33-cae7-490a-9ff3-3ea5b1d6f752,CU001058,8174644289,TW0010,data,5550,2339.92,-53,17/05/2024 01:47,N,779.63,3g,0
43ab6f33-cae7-490a-9ff3-3ea5b1d6f752,CU001058,8174644289,TW0010,data,5550,2339.92,-53,17/05/2024 01:47,N,779.63,3g,0
cd57dfb1-ea23-4ce2-9df9-52ae18704216,CU000140,None,TW0080,Voice,6408,,-74,20/06/2024 09:35,Y,483.48,4g,No
0a8a0718-4794-4f9b-a687-102cbe1877b3,CU000599,8093177667,TW0111,voice,4076,1293.81,-60,22/01/2024 14:49,Yes,659.61,3G,TRUE
ab59ce36-1fe3-47ba-b7b9-0b27ef31bfcd,CU001086,None,TW0097,SMS,5026,3286.34,-34,16/01/2024 19:38,1,261.12,4g,FALSE
cd60d98e-52a5-451f-9660-af92bb39595d,CU000216,9067798549,INVALID_TW9875,data,5571,466.22,-84,03/03/2024 03:10,No,594.68,5G,TRUE
ba417b31-94af-4f34-8e7b-60e12fed1a70,CU001493,7083954349,TW0118,data,2900,4030.33,,25/06/2024 10:16,FALSE,113.54,2G,0
10ee881f-a2b6-4e7c-b249-639635d22306,CU000824,8155090337,TW0126,voice,1670,165.24,-98,20/01/2024 11:52,Yes,669.77,4G,No
2aa8c9ad-4e3b-48a4-8e0c-7a889c5240cf,CU000641,9022163579,TW0028,Data,5088,3055.55,-102,15/04/2024 10:34,Y,529.97,3g,0
21d968ce-5411-4f92-ae4c-ce3eadb9c405,CU001254,8188953202,TW0028,Data,6980,4837.44,-96,04/02/2024 23:59,No,875.9,3G,1
43250979-3ce2-40ff-b0ee-ea7f66311fff,CU001019,7011705696,TW0127,SMS,4165,3430.63,-63,24/02/2024 15:31,Yes,285.27,4G,1
6bd096e4-46c3-4ddb-b21d-85bd88a279cf,CU000875,8163093662,TW0063,data,433,43.55,-55,04/02/2024 15:29,0,785.16,4g,Yes
4284e545-cf93-4baa-9c51-00016d71b0b5,INVALID_CU913195,7045901932,,voice,,1270.82,-74,05/03/2024 07:09,Yes,468.73,5G,1
e7c76112-940b-4db4-8438-6eded8bec4bb,,8061144621,TW0093,data,2430,3428.19,-93,03/02/2024 19:32,Yes,947.74,3G,No
b01805c3-cfb4-4a09-942a-1b23f12905ea,CU001023,8031720769,TW0063,voice,2167,3629.54,-81,03/06/2024 23:12,FALSE,493.01,4G,0
67010b70-513f-4642-907c-4ffe10a9b1d4,CU000219,7043371355,TW0037,SMS,1087,4658.88,-117,11/02/2024 08:45,Yes,978.49,4G,0
02ad86a2-76f2-4c7c-a5f7-42bb722c757b,CU000335,9067798549,TW0094,sms,1895,4785.01,-76,02/01/2024 21:40,No,169.71,4g,0
24726493-1d24-485a-92b0-601e6db5a6c3,CU000559,9033441083,TW0108,sms,5119,3496.06,-91,12/06/2024 18:11,No,119.69,2G,FALSE
8d2dafae-a21a-4f80-ba03-ec66ea636630,CU000397,8062448892,TW0043,voice,,4983.36,-48,19/06/2024 03:01,1,4.3,4g,1
2120e2c5-5f6b-45bf-9654-61daec640572,CU001164,8151958982,TW0057,Data,423,1047.96,-63,28/02/2024 01:57,1,684.36,5G,0
8d880c0b-f5e2-4ec6-8ecf-c8af3f706012,CU000844,8156973457,TW0007,Voice,151,53853,-98,08/01/2024 11:11,No,570.23,2G,FALSE
c5ddda20-7397-4496-873e-30577b017901,CU001278,None,TW0084,sms,3805,574.94,-41,08/01/2024 19:18,N,336.22,3G,0
305e37fa-ce69-497e-8a41-a5efa4c84c5d,CU001052,9032201455,TW0007,sms,3466,1747.74,-58,24/03/2024 01:18,N,175.98,3G,No
979b2cee-c1b5-4af9-91d5-9283230fe005,CU000365,8092151651,TW0101,sms,2778,4556.36,-32,04/02/2024 21:44,Y,146.24,5G,No
12c00da8-1594-47b2-a093-d84eb389bfde,CU000413,9054140100,TW0076,sms,2347,3920.56,-72,24/04/2024 23:53,No,532.9,5G,Yes
52104596-4ffc-4ae1-a13d-d78265e3e5cc,CU001323,8138577641,TW0023,sms,3577,756.18,-109,09/05/2024 02:10,0,878.81,2G,No
f4f37005-ecf4-416d-b974-1dc49c3e037b,CU000530,8184731791,,sms,3592,1352.04,150,03/05/2024 05:27,1,756.85,3G,0
34a69258-6b4c-42e3-bf17-e73e2107b396,CU000702,None,TW0121,Data,965,1946.96,-97,19/01/2024 18:07,0,141.86,4G,FALSE
0ed14e48-9b79-4df3-a017-c7517830d5ed,INVALID_CU970733,None,TW0006,Voice,6996,71865,,24/02/2024 07:52,Y,338.38,3G,FALSE
17adadce-4c05-4259-b3b1-1beb2e004217,CU001392,None,TW0138,voice,7037,3600.64,-117,07/05/2024 14:02,Yes,733.26,2G,0
e48d4cc1-8e97-4c25-851c-7cb9b82d8517,CU000582,7046697277,TW0080,Voice,4586,3301.59,-72,02/03/2024 09:53,No,254.97,4G,1
77726725-8076-45b0-8872-84bed04ff928,CU001105,7014315596,TW0039,sms,2519,851.7,-91,09/06/2024 21:36,FALSE,632.99,3G,FALSE
b204d098-469d-4499-9134-1dad3b218406,CU001074,80864810,TW0150,SMS,6694,,-117,04/01/2024 16:16,No,419.91,5G,TRUE
16c3edfa-0eeb-42b5-a1b3-2ed2acc08a8f,CU000952,8168560292,TW0069,data,3111,1483.5,-45,29/02/2024 21:28,Y,932.21,5G,0
2b49f60b-f584-4809-9b85-abfccd0b7e19,CU000808,9024721085,TW0065,SMS,,2500.67,-77,13/06/2024 19:34,N,529.22,4g,1
561393bb-c5e3-4783-b40d-446eeed50d37,CU000565,9038283511,TW0120,voice,40,3434.7,-32,11/01/2024 21:17,TRUE,379.9,5G,FALSE
8c669ed6-9f3c-4be9-899e-8ad25c9df9f6,CU000077,8159201790,TW0111,SMS,6554,1284.72,-109,19/05/2024 03:51,Yes,668.58,5G,Yes
70a03028-eb03-4ff9-94d1-5115b76e74c5,CU000655,9065081174,TW0088,Data,5705,767.4,-77,20/01/2024 02:59,0,650.17,5G,0
97bb36eb-baa6-47dc-b7b7-c011fa49b3d2,CU000814,7017109128,TW0085,sms,5059,4383.84,-94,18/05/2024 17:59,No,944.55,5G,TRUE
cc039774-9946-4f48-a161-490543d9bbc1,CU000886,8066994162,TW0150,sms,7050,3013.79,-67,29/06/2024 03:31,N,191.24,5G,1
7693cb8b-2e8c-49ec-aea2-c0b5006ee04f,CU000009,8135503509,TW0013,SMS,6690,4065.95,-113,22/06/2024 14:10,1,124.2,4G,0
a55cfc7d-066d-4106-afaa-7e10996b1d53,CU001498,8033024725,INVALID_TW9280,voice,1405,4077.55,-67,25/06/2024 21:22,1,287.95,3g,FALSE
f8f1fde2-9689-4c08-98b4-839ba6ae2ccc,,8071426967,TW0138,SMS,-220,1569.39,-44,14/05/2024 11:03,Yes,369.07,3g,1
146085dc-b356-45d3-bd36-6ea674c893de,CU001197,8167357739,,sms,,2328.15,-86,02/01/2024 05:15,No,702.6,3G,FALSE
79cbbc53-6460-4234-b185-899431a90369,CU000727,8188179108,TW0057,voice,3611,2187.86,-60,27/02/2024 13:06,0,580.1,4g,0
def24b8c-9638-45f2-b276-6b69041432ee,CU000105,None,TW0046,sms,565,4668.69,-88,26/02/2024 10:32,Yes,812.36,5G,FALSE
ebaf7457-3b24-4e89-809e-a4fb8a52fec7,CU000270,8094165910,TW0145,sms,4945,1105.24,-32,02/06/2024 02:18,1,84.28,3g,TRUE
cd93debb-899b-49ed-90cc-f6f351f72154,CU001447,9025151336,TW0046,Data,5353,1626.01,-120,11/03/2024 18:51,Y,588.24,4G,FALSE
5b5f8a14-6105-42ee-99ed-d900aa17ea63,CU000950,7087752786,TW0002,sms,1352,4788.2,-56,02/03/2024 10:42,FALSE,56.38,3G,FALSE
24648ab0-c5ca-4be7-80e2-d43907a20a53,INVALID_CU977070,8064160400,TW0011,voice,491,1058.53,-77,11/05/2024 13:07,1,552.74,4G,No
e8322e63-f2c3-47eb-8990-b5d8371c37c1,CU001307,9037607592,,Data,1505,4100.23,-35,15/04/2024 14:20,0,313.58,2G,1
ed57a4e5-031d-46e7-98e4-2dd83632cf80,,9061941043,TW0128,SMS,5764,1804.65,-79,15/04/2024 05:36,Y,736.76,4g,Yes
b63b2a22-0280-491e-88d1-ee31b9af8a0f,CU000262,8183124764,TW0145,voice,5999,1765.63,-39,04/04/2024 13:19,TRUE,184.89,5G,TRUE
f86e35fc-7fc6-4bdf-9f03-95995ee85c4f,CU001210,7089060974,TW0125,Data,,3895.82,-101,20/03/2024 09:36,1,556.99,2G,No
0f99eaf2-e55c-44b9-99ec-391805bdbcb2,CU000112,778878136,,voice,3832,1062.09,-83,07/05/2024 12:24,Yes,687.83,3G,No
f8fe7dc1-bd1f-4968-b905-2d6da168cbbb,CU000431,8037445348,TW0145,voice,4141,3411.38,-118,15/05/2024 12:36,1,210.72,3G,Yes
40625254-3560-4b3d-9d07-1816d0b6ca90,CU000623,2.34804E+12,TW0125,data,3382,4100.19,-99,01/05/2024 13:26,FALSE,45.97,2G,Yes
48f44d0c-8c91-49cc-a371-6fd3af91229c,CU000776,2.34807E+12,TW0023,SMS,3242,4068.78,-54,27/06/2024 08:56,0,680.18,3g,0
0bd0e9d2-299b-450a-a869-eda9f71f42ae,CU001274,7047696322,TW0134,sms,3416,,-114,23/05/2024 23:12,N,420.83,2G,FALSE
4a974a13-1d41-4e93-ac4a-d45850e65b8c,CU001012,7084914015,TW0053,Voice,6431,4848.66,-120,24/01/2024 05:01,1,240.46,2G,Yes
553fad4a-ca06-4642-b08f-55fbc5d2b7d6,,7084128459,TW0050,Voice,5617,332.84,-45,21/05/2024 01:53,1,622.43,4g,TRUE
71ada734-d4b0-4005-b726-e4ea518a8849,CU000935,80343844,TW0026,data,,2876.48,-120,27/06/2024 06:52,1,939.01,4G,1
2a262f9e-da6d-44d2-bf18-ad61c69f9612,CU000986,8091356812,TW0131,data,595,,-41,30/01/2024 17:11,TRUE,843.77,2G,TRUE
42bb7c9b-1bbf-4d2f-b6e2-bf26b3b2ef52,INVALID_CU971475,8132196088,,Data,1655,3566.98,-98,22/02/2024 08:44,0,138.83,3g,Yes
284f3751-c5f4-453c-ba8b-7d627be768b5,CU001343,8068752101,TW0042,SMS,1343,558.52,-48,29/03/2024 03:47,FALSE,400.89,4g,TRUE
390da02c-5d63-4fc2-af05-4aed52d39031,CU001100,8169203376,TW0120,voice,1111,,-78,18/02/2024 19:36,FALSE,483.33,4G,FALSE
f923e4dc-06c9-4a5a-b286-54164b23b431,CU000740,9097766353,,Data,635,1405.06,-35,28/03/2024 15:28,0,781.67,4g,Yes
4e5e56fc-f2a3-46de-bc23-ce72b151b5a8,CU001146,8096454311,TW0013,data,1861,3252.06,-36,16/03/2024 14:10,N,242.37,3g,FALSE
798b3131-8c22-4f5c-acd6-1aeafcf9ad6f,,7084376958,TW0031,sms,,539.7,-112,19/02/2024 11:01,Yes,41.46,4G,TRUE
b06db61e-b035-4c2c-b2f6-66f5b6b8f430,CU000973,7088368398,TW0070,SMS,5890,245.12,-51,31/03/2024 08:53,N,738.28,4g,TRUE
ee02178c-5a5c-4614-85fc-929c04fe8223,CU001111,8031720769,TW0021,voice,4269,,-85,26/03/2024 04:17,Y,737.79,2G,No
c0149fb0-22d7-4050-bfbe-fadb2e434a59,CU000628,None,TW0025,Data,3958,2333.51,-104,09/02/2024 05:28,1,322.6,3G,0
fec2a691-1055-4188-a61a-4b429b07ac76,CU001320,9069652418,TW0091,SMS,4359,2820.14,-90,02/04/2024 20:46,N,891.75,3g,TRUE
23d21063-0371-467c-92c5-d7cd21fd86d7,CU001255,8094641837,TW0008,voice,4120,2118.44,-53,19/03/2024 12:50,No,130.87,3G,1
74817995-5cf2-4e28-921f-578ec4f5fd9b,CU000830,7023484424,TW0107,Voice,1274,1667.45,-92,01/03/2024 08:49,FALSE,261.8,3G,TRUE
675a39c3-9b03-439d-ab55-23aef8f1c58d,CU000704,8068111802,TW0066,Voice,7157,2005.76,-53,22/05/2024 22:07,Yes,203.39,4G,FALSE
15ab0fa1-742f-4f25-90ba-8dc0333e6dda,CU001180,9051743420,TW0087,Data,4650,3207.73,-110,10/06/2024 02:10,FALSE,123.02,5G,Yes
565e7e31-7c6a-417d-8b92-d20c5fe30166,CU001353,8037245407,TW0045,sms,1458,4392.21,-98,05/03/2024 20:36,FALSE,360.13,2G,TRUE
e117c3eb-07bb-410c-aee7-1dd2d8076a67,,8061602496,TW0067,sms,4333,1389.8,-98,24/06/2024 02:01,FALSE,140.31,5G,Yes
4b1b9d91-3b19-4e0b-a779-5e9aa56528d3,CU001394,None,TW0123,data,3145,1542.69,,19/01/2024 19:40,0,749.95,4G,1
be826e76-3d12-4c68-86f6-88e0672c62c0,CU001006,8171107705,TW0017,SMS,5734,1928.79,150,09/03/2024 02:26,TRUE,909.77,2G,FALSE
38e0bcba-bccb-4b09-abe5-9e2d2be20f6b,CU001272,None,TW0143,Voice,6465,4300.26,-39,04/02/2024 04:23,N,618.48,5G,1
eac14bd5-13fe-453e-91c9-55d52539c949,CU000536,8042280747,TW0116,voice,505,1429.59,-86,04/02/2024 13:04,No,578.82,3G,1
4e2af980-e3f4-4255-bdf0-f3ee864ed4a6,CU000663,7046697277,TW0070,voice,5714,4476.96,-31,04/06/2024 20:34,0,389.95,5G,TRUE
1b09fb8c-fbb7-4c9f-8b4b-deb7d77bdcbf,,7053422369,TW0026,voice,2233,2677.43,-85,28/02/2024 17:40,Y,425.53,2G,1
9e31db65-49fa-4c21-b663-6f95667e835a,CU000805,8157779942,TW0120,voice,-1992,409.44,-113,23/01/2024 16:01,1,854.61,4G,1
74216895-9c2f-409e-b903-3ab14d11a398,,9054521807,TW0060,data,1290,3204.55,-62,31/05/2024 07:31,Yes,560.13,3g,0
7edd0143-5005-474e-82ed-9ee8cc852192,CU000350,None,TW0040,Data,2711,3722.35,-67,27/04/2024 18:48,1,621.17,4g,0
1ae35d68-1818-436c-954b-02637384cd68,CU000429,8169476460,TW0084,Data,3255,3393.22,,06/06/2024 08:48,No,570.35,2G,FALSE
80fc14fb-ea08-4c4f-8d58-6508a60aeccd,CU000656,2.34814E+12,TW0082,Data,5691,345.95,-34,04/06/2024 23:10,Yes,59.55,4G,FALSE
73cc61b3-143d-4a0a-8d65-45845df3f0d1,CU000835,7055091641,TW0053,SMS,4318,2627.89,,13/05/2024 03:45,FALSE,480.96,5G,TRUE
6aa86e7f-434a-4249-9cb4-eb5603ec294a,CU000766,None,TW0060,SMS,711,1506.81,-65,14/01/2024 01:46,FALSE,31.42,3G,No
7ef15306-9e18-450e-8fcf-2fb4345cd8cf,CU000938,8166891727,TW0106,Voice,3726,2080.19,-62,06/04/2024 19:21,Yes,202.04,3g,0
0f873533-e1b5-42a3-884c-45be091d9b06,CU000419,8095316157,TW0036,SMS,3043,4112.93,,19/02/2024 20:33,No,746.71,2G,No
cc5d67ca-93f6-43ea-80ab-7a793d2fd771,CU000866,9099500739,TW0005,voice,-1803,530.62,-105,17/03/2024 08:42,N,697.26,4g,No
320084d1-9f2d-4803-9c5d-bbd1dcf110ac,CU001161,7046331147,TW0073,Voice,3915,1724.38,-100,28/02/2024 16:49,FALSE,591.74,3g,1
10a66ad3-ded7-44a4-8120-035e7ab8f02e,CU000787,8162937117,TW0092,Data,2734,336.1,-46,11/03/2024 18:00,Yes,72.55,4G,FALSE
b5a8ecb7-2b01-41d7-8b7c-6faced9f527c,CU001103,7022206941,,data,2094,46.68,,30/04/2024 19:43,0,423.52,3G,0
f7d85221-b52d-4bfc-9031-76a1bd6dee9a,CU001429,7046595741,TW0033,data,6532,3330.16,-116,11/06/2024 09:00,N,587.41,3G,0
74874f33-11f8-4b11-8214-784d6d1cc95e,CU000663,8171859485,TW0069,sms,3996,3237.99,-35,21/02/2024 01:27,Y,521.07,4g,TRUE
a583caf8-ef5a-44c1-970b-72978de4b372,CU000748,8099971751,TW0029,voice,5548,4298.02,-46,18/03/2024 11:20,Y,116.57,2G,FALSE
86fc9595-8946-4b84-b8ca-1bb798bbe3c4,CU000535,8067499502,TW0049,sms,611,1865.96,-112,31/05/2024 22:56,N,553.45,4g,No
3c3c5048-11a9-45d5-b9fc-7cb1fce0c766,CU000175,9028683940,TW0105,Data,1838,810.18,-87,22/02/2024 04:15,FALSE,134.14,4G,No
610abf97-1d78-4f71-97cb-0264885954e4,CU000800,8132979968,TW0003,Data,884,452.38,-66,03/03/2024 13:50,1,192.65,5G,FALSE
e65e0e94-3056-4183-a2db-fcc2888dfe2e,CU000766,8182613437,TW0091,SMS,5991,3831.76,-112,01/01/2024 06:48,Yes,766.99,3G,0
bec5170e-cf71-4dfd-841b-93fa37fe9e5c,CU000666,776725110,TW0098,sms,,1707.7,-106,22/05/2024 21:45,No,505.58,5G,FALSE
84b1906b-b121-4e1c-bd0a-00161214ca24,CU001362,None,TW0052,data,5817,3279.31,-110,29/04/2024 20:46,Yes,480.16,4g,TRUE
39efa606-3659-4bb3-8741-5b01cfde8d14,CU000574,8035611896,,SMS,1576,3419.34,-98,19/06/2024 06:42,FALSE,660.15,3G,0
d706afe7-c145-4f3c-b597-797bcd203840,CU000676,80942836,,Voice,6803,3156.8,-89,14/01/2024 04:18,Yes,795.48,4g,TRUE
070a1236-743e-4051-830f-74ffb9f403a4,CU001030,8063782891,TW0130,voice,32,369.19,-45,29/04/2024 13:53,1,508.14,3G,FALSE
276a7280-e826-4181-a877-0f49495876f1,CU001163,9094803579,TW0100,Data,5378,4644.82,-117,03/02/2024 23:54,N,480.26,5G,No
558ed6c2-4aa4-4431-9a70-49596d7ad247,CU000895,8091364072,TW0139,data,2784,3684,-116,29/05/2024 18:44,No,959.27,4g,FALSE
e83f454d-6f20-4ca4-8277-b97bff8f305f,CU000584,9065105260,INVALID_TW9119,Voice,5219,2075.34,,20/06/2024 04:01,0,926.42,3g,FALSE
e320b8fe-fc0f-4113-a2f6-4f33de702438,CU001184,8138101457,TW0018,sms,3244,2143.05,-100,05/01/2024 15:00,FALSE,579.31,3g,TRUE
5a14d0ed-949f-470d-b9c9-2a086943127e,CU000588,8151482875,TW0084,voice,6934,2040.19,-80,07/03/2024 23:21,Y,894.27,3g,1
184928c8-73ab-4b14-87a4-0e9b1ca15ae8,CU001060,8134983000,TW0013,voice,3512,290.67,-93,25/01/2024 16:57,TRUE,563.55,4g,TRUE
1d0f7fed-6db0-410d-817d-b6d773a2b8cb,CU000647,7057117955,TW0076,sms,3824,64.98,0,20/06/2024 22:14,Yes,728.46,4G,FALSE
050f0d43-0648-4571-8e2f-4e81be2b4d4a,CU001303,None,TW0060,Voice,4542,,-53,22/03/2024 21:34,Yes,654.75,3g,FALSE
93bb47ea-4d16-4977-8614-0dbcddc0f316,CU001194,7015590782,,SMS,1608,3005.82,-119,27/05/2024 18:02,0,760.33,3G,FALSE
7f55d3ca-7c42-4386-b8ca-8e8c804e639d,CU000798,9091349903,TW0108,Data,,1936.21,-53,27/05/2024 15:35,N,286.77,3g,0
2b461542-94cb-419e-aab8-ff4a0362e82f,,7021505595,INVALID_TW9102,sms,5657,,-33,24/04/2024 09:35,No,117.22,3G,TRUE
b7ddfcef-7d54-4d87-9c8f-07a237ef56c3,CU000897,8188255745,,SMS,,2466.46,-30,19/06/2024 14:20,N,269.82,4G,1
d791347c-a02a-4a2e-8bda-41912e108827,CU000027,9057136189,TW0061,SMS,106,2444.02,-44,13/06/2024 02:12,Y,281.8,5G,No
5f18617c-078a-4da9-bf38-c2df7bf526ff,CU000634,9022312664,TW0025,Data,3707,888.49,-82,17/03/2024 19:36,FALSE,816.37,4G,TRUE
7f8d74ad-a65b-4a3d-b5b7-8bcc0cfbe612,CU000887,8020135587,TW0029,data,2045,2717.23,-80,27/04/2024 17:00,0,504,3G,TRUE
787d9eef-efb4-4a08-99b2-f97f5b4f4a4f,CU000124,80388139,TW0112,sms,3972,4765.35,-40,17/03/2024 11:08,No,452.07,4G,TRUE
97192fb8-6039-4182-8d87-a2033373eb9e,CU001087,9096209474,TW0087,SMS,5226,961.89,-39,21/02/2024 23:42,1,715.26,3g,1
78c1a31c-db58-42c3-a80d-988681cd4c1c,CU000514,9034311495,TW0119,Data,5925,4763.37,-40,30/04/2024 22:11,FALSE,570.8,3G,TRUE
6185e544-20ab-4714-ab6e-8c5d5de83443,,8132232965,TW0147,voice,5838,4665.8,-103,10/05/2024 23:06,No,274.57,4G,Yes
6ee7e986-f5bf-4418-9ced-31c03e5e5efa,CU001086,8184281046,TW0043,sms,1958,3829.11,-91,29/03/2024 09:55,TRUE,308.35,5G,1
9c76c66a-5c4a-4fc4-9452-467a23327dd2,CU000206,9034738448,,voice,6497,3568.96,-109,19/02/2024 10:24,0,298.06,5G,TRUE
adc86200-237a-4105-9e50-11c037b59b87,CU000042,9096779292,TW0138,voice,6971,2196.81,-37,12/06/2024 17:18,TRUE,103.13,3G,0
165c502a-08a9-4658-91e4-4e8d49131d96,CU000483,8097709129,TW0132,SMS,5742,1557.98,-84,19/06/2024 21:02,FALSE,61.06,3g,TRUE
bde04749-1fd4-4d50-8664-787e5307efa5,CU000295,7083913827,TW0097,voice,2972,1530.14,-120,16/05/2024 03:40,Yes,527.05,2G,TRUE
e6d93274-90fc-4a92-9741-31ee389920c6,CU001352,8136245578,TW0107,SMS,1496,4455.05,-45,05/01/2024 23:24,1,901.52,4G,TRUE
515103ed-216d-48c2-9a16-16b2b7028c04,,8038396229,TW0126,SMS,3855,1104.24,-111,20/04/2024 11:17,Yes,847.14,2G,No
683f1542-9623-4518-affe-92f76f09293a,CU000352,7045652825,TW0004,sms,3070,1219.41,-76,12/06/2024 03:31,FALSE,254.72,4g,Yes
7385b154-002a-4b9b-8dbc-8f2faa367001,CU001132,None,TW0017,SMS,,2894.95,-97,09/05/2024 11:08,N,872.94,4g,TRUE
83a4f51a-4b2f-4307-b6b4-0958c89a7b20,CU000341,9023917014,TW0107,sms,372,,-91,04/02/2024 22:48,No,45.83,3G,No
3eae1990-8661-47fd-97c5-4bcae2badf70,CU000491,9091764389,TW0039,sms,4143,1478.44,-34,29/02/2024 11:47,TRUE,191.08,2G,1
582804a8-5cd0-4eb2-91eb-b7470a2374c4,CU000843,8183308575,TW0025,voice,6795,3244.25,,26/03/2024 10:07,1,911.31,5G,No
e42feb5f-92da-4583-8c99-5c824e6f9c78,CU000592,8067465311,,SMS,4689,2840,-60,01/02/2024 16:44,Y,329.55,5G,FALSE
cc2ec893-8476-42ca-b45f-e5af029c0aef,CU000011,9026391124,TW0097,SMS,1795,3648.06,-60,08/03/2024 04:22,1,790.52,3g,1
70a14b9b-1007-42f3-b2ec-a0a59abde2f8,CU000748,8182817583,INVALID_TW9221,Data,149,3038.5,-59,22/04/2024 23:06,0,400.38,4g,TRUE
1a81af3e-1cea-477e-94cc-623a9d27c462,CU000693,8176607731,TW0142,Data,3157,783.66,-55,28/02/2024 12:02,No,188.21,4g,1
c4db5722-7daf-4237-8406-0dbaff284a58,CU000062,7081773264,TW0075,data,2080,3012.05,-82,26/04/2024 18:39,Y,458.82,2G,1
baa2f235-8eee-4289-bc16-7185044a51ce,CU000689,8039107948,TW0100,SMS,3692,1924.73,-116,18/06/2024 23:37,TRUE,518.89,3g,TRUE
c7c0c898-888b-4f1d-b115-a92cd10e4c58,CU000643,8067792742,TW0128,voice,5235,1072.88,-100,27/01/2024 18:37,Y,320.27,5G,FALSE
3757a4bf-c81a-423e-954c-da2431133a58,CU000541,8171953257,TW0018,sms,2718,2779.66,-63,29/01/2024 18:53,1,849.5,4g,1
82cfb00c-01c7-43d2-8a6e-af09236aa7c3,CU000338,8056963366,TW0094,sms,5519,3122.6,-39,15/05/2024 22:14,Yes,214.5,5G,FALSE
d331a959-16c9-4136-b075-3107fed32e5a,CU001012,7057249141,TW0145,Voice,,3756.88,-88,20/05/2024 14:23,TRUE,149,2G,TRUE
e35e5177-a2b2-4e51-8667-8f4339cb6e30,CU001244,80374552,TW0011,voice,4786,3702.92,-49,08/05/2024 18:45,1,896.13,4G,TRUE
ee7a83a2-a1bc-4a7a-b574-3e5b9c1e2ef2,CU000842,7016513362,TW0123,data,6750,4958.94,-74,10/05/2024 01:53,No,187.51,4g,0
095d58da-1c18-405a-9bc9-3a8082cfe4b0,CU001420,7058335722,TW0015,Data,,1619.06,-120,11/06/2024 01:02,FALSE,200.98,2G,No
28f981a0-b742-4965-9b14-e0b6cf49b301,CU000984,8095595532,TW0120,Data,,4953.06,-47,29/06/2024 05:44,1,569.47,4g,TRUE
c8c06635-31f0-44e4-acea-4b652f6af98b,CU000998,8175623969,TW0141,voice,3335,677.47,-64,09/01/2024 10:32,Y,272.71,5G,FALSE
